Time,Topic,Payload
2022-05-16 18:02:25.715657,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:02:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":57.08,""rssi"":-58}]}'"
2022-05-16 18:02:55.203117,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:02:54Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":56.73,""rssi"":-58}]}'"
2022-05-16 18:03:19.953102,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:03:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":56.88,""rssi"":-58}]}'"
2022-05-16 18:03:49.704729,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:03:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":56.93,""rssi"":-57}]}'"
2022-05-16 18:04:10.523705,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":57.11,""rssi"":-60}]}'"
2022-05-16 18:04:10.536240,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":57.11,""rssi"":-60}]}'"
2022-05-16 18:04:19.934032,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":56.77,""rssi"":-58}]}'"
2022-05-16 18:04:19.934032,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":56.77,""rssi"":-58}]}'"
2022-05-16 18:04:44.581330,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":56.77,""rssi"":-57}]}'"
2022-05-16 18:04:44.581330,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:04:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":56.77,""rssi"":-57}]}'"
2022-05-16 18:05:14.475234,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:05:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":56.98,""rssi"":-58}]}'"
2022-05-16 18:05:39.379353,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:05:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":56.95,""rssi"":-57}]}'"
2022-05-16 18:06:08.847434,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:06:08Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":56.77,""rssi"":-57}]}'"
2022-05-16 18:06:33.763172,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:06:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":56.96,""rssi"":-59}]}'"
2022-05-16 18:06:59.665814,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:06:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":56.92,""rssi"":-60}]}'"
2022-05-16 18:06:59.665814,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:06:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":56.92,""rssi"":-60}]}'"
2022-05-16 18:07:29.374234,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:07:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":56.94,""rssi"":-57}]}'"
2022-05-16 18:07:59.829263,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:07:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":57.08,""rssi"":-58}]}'"
2022-05-16 18:08:25.384700,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:08:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":56.96,""rssi"":-60}]}'"
2022-05-16 18:08:51.417821,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:08:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":56.96,""rssi"":-60}]}'"
2022-05-16 18:09:20.813806,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:09:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.96,""H"":57.32,""rssi"":-59}]}'"
2022-05-16 18:09:20.813806,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:09:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.96,""H"":57.32,""rssi"":-59}]}'"
2022-05-16 18:09:50.861377,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:09:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.91,""H"":57.52,""rssi"":-58}]}'"
2022-05-16 18:10:16.697096,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:10:16Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.78,""H"":57.82,""rssi"":-60}]}'"
2022-05-16 18:10:46.279491,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:10:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.78,""H"":57.82,""rssi"":-59}]}'"
2022-05-16 18:10:46.279491,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:10:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.78,""H"":57.82,""rssi"":-59}]}'"
2022-05-16 18:11:11.404400,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:11:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.78,""H"":57.97,""rssi"":-58}]}'"
2022-05-16 18:11:35.688668,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:11:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.77,""H"":58.04,""rssi"":-59}]}'"
2022-05-16 18:11:45.518810,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:11:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.77,""H"":58.04,""rssi"":-58}]}'"
2022-05-16 18:12:04.762787,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.79,""H"":H58.0,""rssi"":-59}]}'"
2022-05-16 18:12:04.763608,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.79,""H"":H58.0,""rssi"":-59}]}'"
2022-05-16 18:12:14.439648,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.80,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:14.440670,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.80,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:23.710015,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.81,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:23.710015,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.81,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:29.271983,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.83,""H"":H57.9,""rssi"":-60}]}'"
2022-05-16 18:12:38.761070,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.83,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:38.762071,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.83,""H"":H57.9,""rssi"":-58}]}'"
2022-05-16 18:12:44.312792,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.0,""rssi"":-60}]}'"
2022-05-16 18:12:44.313790,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.0,""rssi"":-60}]}'"
2022-05-16 18:12:53.668836,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:12:52Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.85,""H"":H58.0,""rssi"":-58}]}'"
2022-05-16 18:13:03.135700,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:13:03.135700,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:13:12.873580,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:11Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.85,""H"":H58.1,""rssi"":-59}]}'"
2022-05-16 18:13:22.079572,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":H58.2,""rssi"":-58}]}'"
2022-05-16 18:13:27.774487,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.1,""rssi"":-60}]}'"
2022-05-16 18:13:27.774487,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":H58.1,""rssi"":-60}]}'"
2022-05-16 18:13:42.232211,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.86,""H"":H58.5,""rssi"":-59}]}'"
2022-05-16 18:13:42.232211,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.86,""H"":H58.5,""rssi"":-59}]}'"
2022-05-16 18:13:48.156269,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:13:46Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.80,""H"":H58.4,""rssi"":-60}]}'"
2022-05-16 18:14:02.155779,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:01Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:14:02.155779,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:01Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:14:11.793962,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:14:11.793962,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":H58.1,""rssi"":-58}]}'"
2022-05-16 18:14:21.086929,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":inew ,""H"":ech,""rssi"":-59}]}'"
2022-05-16 18:14:21.086929,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":inew ,""H"":ech,""rssi"":-59}]}'"
2022-05-16 18:14:30.556376,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":ataDa,""H"":a,""rssi"":-58}]}'"
2022-05-16 18:14:30.556376,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":ataDa,""H"":a,""rssi"":-58}]}'"
2022-05-16 18:14:40.278147,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.76,""H"":58.12,""rssi"":-59}]}'"
2022-05-16 18:14:40.278147,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.76,""H"":58.12,""rssi"":-59}]}'"
2022-05-16 18:14:49.694112,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.08,""rssi"":-59}]}'"
2022-05-16 18:14:49.695113,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:14:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.08,""rssi"":-59}]}'"
2022-05-16 18:15:04.176844,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:03Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.12,""rssi"":-58}]}'"
2022-05-16 18:15:04.176844,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:03Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.12,""rssi"":-58}]}'"
2022-05-16 18:15:13.853938,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.15,""rssi"":-58}]}'"
2022-05-16 18:15:23.078981,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:22Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.70,""H"":58.22,""rssi"":-59}]}'"
2022-05-16 18:15:32.562380,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.38,""rssi"":-58}]}'"
2022-05-16 18:15:32.562380,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.38,""rssi"":-58}]}'"
2022-05-16 18:15:42.214566,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.45,""rssi"":-59}]}'"
2022-05-16 18:15:42.214566,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":58.45,""rssi"":-59}]}'"
2022-05-16 18:15:51.851001,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.45,""rssi"":-58}]}'"
2022-05-16 18:15:51.851001,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:15:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.45,""rssi"":-58}]}'"
2022-05-16 18:16:06.372450,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.75,""H"":58.41,""rssi"":-59}]}'"
2022-05-16 18:16:20.937132,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.72,""H"":58.22,""rssi"":-59}]}'"
2022-05-16 18:16:20.958027,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.72,""H"":58.22,""rssi"":-59}]}'"
2022-05-16 18:16:30.392770,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.72,""H"":58.29,""rssi"":-57}]}'"
2022-05-16 18:16:30.392770,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.72,""H"":58.29,""rssi"":-57}]}'"
2022-05-16 18:16:40.072209,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:39Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.75,""H"":58.29,""rssi"":-59}]}'"
2022-05-16 18:16:40.072209,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:39Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.75,""H"":58.29,""rssi"":-59}]}'"
2022-05-16 18:16:49.317832,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.75,""H"":58.30,""rssi"":-58}]}'"
2022-05-16 18:16:49.317832,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.75,""H"":58.30,""rssi"":-58}]}'"
2022-05-16 18:16:58.877383,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:16:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.74,""H"":58.27,""rssi"":-58}]}'"
2022-05-16 18:17:08.550161,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:07Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.76,""H"":58.28,""rssi"":-58}]}'"
2022-05-16 18:17:08.550161,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:07Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.76,""H"":58.28,""rssi"":-58}]}'"
2022-05-16 18:17:17.788221,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.77,""H"":58.30,""rssi"":-58}]}'"
2022-05-16 18:17:17.788221,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.77,""H"":58.30,""rssi"":-58}]}'"
2022-05-16 18:17:27.258104,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.80,""H"":58.38,""rssi"":-59}]}'"
2022-05-16 18:17:36.909827,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":58.43,""rssi"":-59}]}'"
2022-05-16 18:17:36.909827,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.82,""H"":58.43,""rssi"":-59}]}'"
2022-05-16 18:17:42.282969,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":58.51,""rssi"":-60}]}'"
2022-05-16 18:17:42.282969,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.84,""H"":58.51,""rssi"":-60}]}'"
2022-05-16 18:17:51.812517,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.85,""H"":58.55,""rssi"":-58}]}'"
2022-05-16 18:17:51.812517,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:17:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.85,""H"":58.55,""rssi"":-58}]}'"
2022-05-16 18:18:01.280689,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:18:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.86,""H"":58.49,""rssi"":-58}]}'"
2022-05-16 18:18:15.899555,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T18:18:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.87,""H"":58.25,""rssi"":-59}]}'"
