time,anchor_id,tag_id,Temperature,Humidity,rssi
2022-05-16 14:43:33.706614,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.16,-50
2022-05-16 14:44:03.426164,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,53.3,-52
2022-05-16 14:44:28.175592,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,53.28,-55
2022-05-16 14:44:58.154150,84CCA8550D40,ac:23:3f:4e:6b:57,26.22,53.18,-52
2022-05-16 14:45:22.893782,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,53.37,-51
2022-05-16 14:45:52.456349,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,53.07,-57
2022-05-16 14:46:22.257548,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.02,-56
2022-05-16 14:46:46.935509,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.82,-57
2022-05-16 14:47:16.683046,84CCA8550D40,ac:23:3f:4e:6b:57,26.29,52.84,-54
2022-05-16 14:47:41.469512,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.8,-54
2022-05-16 14:48:11.462720,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.53,-52
2022-05-16 14:48:41.108242,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.35,-54
2022-05-16 14:49:05.806459,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.34,-52
2022-05-16 14:49:35.776190,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.24,-53
2022-05-16 14:50:00.461462,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.29,-52
2022-05-16 14:50:30.400960,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.44,-57
2022-05-16 14:50:55.332255,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.47,-52
2022-05-16 14:51:25.203044,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,52.58,-52
2022-05-16 14:51:54.874081,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.77,-53
2022-05-16 14:52:19.550685,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,52.9,-54
2022-05-16 14:52:49.378904,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,52.93,-56
2022-05-16 14:53:14.118098,84CCA8550D40,ac:23:3f:4e:6b:57,25.9,53.24,-53
2022-05-16 14:53:43.828644,84CCA8550D40,ac:23:3f:4e:6b:57,25.85,53.46,-54
2022-05-16 14:54:14.508450,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,53.65,-53
2022-05-16 14:54:39.285379,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,53.66,-57
2022-05-16 14:55:09.095481,84CCA8550D40,ac:23:3f:4e:6b:57,25.9,53.6,-57
2022-05-16 14:55:33.774307,84CCA8550D40,ac:23:3f:4e:6b:57,25.92,53.48,-57
2022-05-16 14:56:03.861609,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,53.36,-56
2022-05-16 14:56:28.541101,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,53.23,-57
2022-05-16 14:56:58.284917,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.23,-56
2022-05-16 14:57:28.337451,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.2,-57
2022-05-16 14:57:53.013615,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.17,-58
2022-05-16 14:58:22.624852,84CCA8550D40,ac:23:3f:4e:6b:57,26.08,53.08,-52
2022-05-16 14:58:47.300541,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,52.94,-57
2022-05-16 14:59:17.094104,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,52.83,-56
2022-05-16 14:59:46.835764,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,52.61,-55
2022-05-16 15:00:11.519067,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.41,-54
2022-05-16 15:00:41.575647,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,52.43,-57
2022-05-16 15:01:06.264244,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,52.51,-56
2022-05-16 15:01:35.824862,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.49,-55
2022-05-16 15:02:05.563910,84CCA8550D40,ac:23:3f:4e:6b:57,26.16,52.38,-52
2022-05-16 15:02:30.340320,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,52.41,-54
2022-05-16 15:03:00.106220,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.49,-56
2022-05-16 15:03:24.727148,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,52.63,-57
2022-05-16 15:03:54.826569,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,52.67,-54
2022-05-16 15:04:24.374076,84CCA8550D40,ac:23:3f:4e:6b:57,26.16,53.06,-52
2022-05-16 15:04:49.156461,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,52.85,-52
2022-05-16 15:05:18.889448,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.47,-56
2022-05-16 15:06:03.349263,84CCA8550D40,ac:23:3f:4e:6b:57,26.16,52.92,-52
2022-05-16 15:06:28.020989,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,52.89,-57
2022-05-16 15:06:57.899306,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,53.02,-57
2022-05-16 15:07:27.835267,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.91,-53
2022-05-16 15:07:52.452543,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,53.14,-54
2022-05-16 15:08:22.106210,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,53.01,-53
2022-05-16 15:08:46.816321,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.88,-52
2022-05-16 15:09:21.665751,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,52.82,-57
2022-05-16 15:10:06.041361,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,52.67,-58
2022-05-16 15:10:35.790231,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.68,-54
2022-05-16 15:11:20.133881,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.69,-58
2022-05-16 15:11:44.813803,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.68,-57
2022-05-16 15:12:14.602282,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,52.68,-54
2022-05-16 15:12:39.294978,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.66,-54
2022-05-16 15:13:09.246287,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.71,-55
2022-05-16 15:13:38.919182,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,52.97,-59
2022-05-16 15:14:03.587205,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,53.05,-54
2022-05-16 15:14:33.392395,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,53.16,-58
2022-05-16 15:14:58.052661,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,53.16,-52
2022-05-16 15:15:27.862929,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.17,-57
2022-05-16 15:15:57.816832,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.08,-54
2022-05-16 15:16:22.541622,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.07,-55
2022-05-16 15:16:52.207546,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,53.06,-57
2022-05-16 15:17:16.887181,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,53.03,-53
2022-05-16 15:17:46.713077,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.73,-58
2022-05-16 15:18:16.437400,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.56,-56
2022-05-16 15:18:41.166385,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,52.57,-52
2022-05-16 15:19:11.178289,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.55,-58
2022-05-16 15:19:35.728503,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.53,-57
2022-05-16 15:20:06.271347,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.36,-59
2022-05-16 15:20:30.980526,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.36,-53
2022-05-16 15:21:00.797862,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,52.26,-57
2022-05-16 15:21:30.530063,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.25,-52
2022-05-16 15:21:55.269699,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.33,-54
2022-05-16 15:22:25.209523,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.66,-57
2022-05-16 15:22:54.748740,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.22,-57
2022-05-16 15:23:19.642364,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.21,-52
2022-05-16 15:23:49.444839,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,52.3,-67
2022-05-16 15:24:14.415567,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.4,-68
2022-05-16 15:24:44.064064,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.39,-67
2022-05-16 15:25:09.271747,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.33,-65
2022-05-16 15:25:39.739986,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.16,-65
2022-05-16 15:26:08.807530,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,52.26,-67
2022-05-16 15:26:33.732881,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,52.37,-68
2022-05-16 15:27:03.545039,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,52.52,-56
2022-05-16 15:27:52.301793,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,52.86,-68
2022-05-16 15:28:22.042269,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,52.88,-68
2022-05-16 15:28:46.811213,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,52.9,-66
2022-05-16 15:29:16.781230,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,52.98,-67
2022-05-16 15:29:46.381616,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,52.98,-66
2022-05-16 15:30:11.073649,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.14,-67
2022-05-16 15:30:41.058090,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,53.14,-66
2022-05-16 15:31:05.740485,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.12,-65
2022-05-16 15:31:35.470131,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,52.99,-66
2022-05-16 15:32:00.699794,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.0,-66
2022-05-16 15:32:30.622376,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.57,-67
2022-05-16 15:33:00.383304,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,53.14,-65
2022-05-16 15:33:25.070803,84CCA8550D40,ac:23:3f:4e:6b:57,26.01,53.17,-66
2022-05-16 15:33:54.921230,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.22,-69
2022-05-16 15:34:19.583473,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.19,-65
2022-05-16 15:34:49.375157,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.1,-73
2022-05-16 15:35:19.308515,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.13,-69
2022-05-16 15:35:43.952218,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.1,-70
2022-05-16 15:36:13.615448,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.17,-72
2022-05-16 15:36:43.388187,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.28,-73
2022-05-16 15:37:08.258975,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.3,-72
2022-05-16 15:37:38.001540,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.36,-69
2022-05-16 15:38:02.682166,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,53.44,-71
2022-05-16 15:38:32.614662,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,53.43,-70
2022-05-16 15:38:57.305281,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.46,-72
2022-05-16 15:39:26.987958,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.59,-72
2022-05-16 15:39:56.749680,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.63,-73
2022-05-16 15:40:21.684184,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.54,-72
2022-05-16 15:40:51.428500,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.51,-69
2022-05-16 15:41:21.329408,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,53.22,-73
2022-05-16 15:41:46.188965,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,53.21,-68
2022-05-16 15:42:15.615310,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,53.19,-75
2022-05-16 15:42:40.446115,84CCA8550D40,ac:23:3f:4e:6b:57,25.94,53.21,-74
2022-05-16 15:43:10.155035,84CCA8550D40,ac:23:3f:4e:6b:57,25.94,53.39,-76
2022-05-16 15:43:34.936843,84CCA8550D40,ac:23:3f:4e:6b:57,25.94,53.39,-72
2022-05-16 15:44:04.682203,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,53.42,-68
2022-05-16 15:44:35.231858,84CCA8550D40,ac:23:3f:4e:6b:57,25.93,53.39,-68
2022-05-16 15:44:59.723367,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,53.21,-69
2022-05-16 15:45:29.363811,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,53.16,-75
2022-05-16 15:45:54.031731,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,53.12,-74
2022-05-16 15:46:23.735576,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,53.11,-73
2022-05-16 15:46:53.558449,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,53.15,-74
2022-05-16 15:48:21.191186,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.05,-77
2022-05-16 15:48:50.648799,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,52.8,-71
2022-05-16 15:49:15.500244,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.8,-70
2022-05-16 15:49:45.394587,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,52.93,-68
2022-05-16 15:50:17.810253,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,52.86,-69
2022-05-16 15:51:09.933530,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,52.89,-68
2022-05-16 15:51:35.118711,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,52.91,-72
2022-05-16 15:52:04.528575,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,52.94,-68
2022-05-16 15:52:34.435188,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,52.87,-69
2022-05-16 15:52:59.061495,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,52.88,-74
2022-05-16 15:53:29.246224,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.81,-71
2022-05-16 15:54:11.270084,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.07,-75
2022-05-16 15:54:27.966974,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.02,-74
2022-05-16 15:54:52.516731,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,52.98,-76
2022-05-16 15:55:18.986772,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.03,-72
2022-05-16 15:55:48.374148,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,52.93,-74
2022-05-16 15:56:13.007282,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,52.95,-78
2022-05-16 15:56:42.608654,84CCA8550D40,ac:23:3f:4e:6b:57,26.16,53.11,-72
2022-05-16 15:57:12.372011,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,53.07,-72
2022-05-16 15:57:37.142131,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,53.06,-79
2022-05-16 15:58:07.223795,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.11,-75
2022-05-16 15:58:34.360127,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.2,-77
2022-05-16 15:59:01.335576,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.78,-72
2022-05-16 15:59:31.090883,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.72,-76
2022-05-16 15:59:55.911269,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.88,-71
2022-05-16 16:00:25.611121,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.87,-71
2022-05-16 16:00:50.353359,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,52.89,-77
2022-05-16 16:01:36.434598,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.13,-78
2022-05-16 16:01:36.438593,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,52.97,-72
2022-05-16 16:03:05.111021,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,52.81,-71
2022-05-16 16:03:29.797858,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.91,-71
2022-05-16 16:04:01.647225,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,52.8,-77
2022-05-16 16:04:24.584750,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.81,-76
2022-05-16 16:04:54.087335,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.86,-71
2022-05-16 16:05:19.934558,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.9,-71
2022-05-16 16:05:49.688385,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.98,-76
2022-05-16 16:06:19.792761,84CCA8550D40,ac:23:3f:4e:6b:57,26.29,53.13,-75
2022-05-16 16:06:44.386934,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.99,-71
2022-05-16 16:07:15.109740,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,52.97,-76
2022-05-16 16:07:39.681129,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.01,-75
2022-05-16 16:08:09.098422,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,52.98,-74
2022-05-16 16:08:33.895307,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,53.0,-71
2022-05-16 16:09:03.632279,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,53.0,-72
2022-05-16 16:09:33.553421,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,53.07,-76
2022-05-16 16:09:58.340650,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,52.82,-72
2022-05-16 16:10:28.101157,84CCA8550D40,ac:23:3f:4e:6b:57,26.25,52.6,-75
2022-05-16 16:10:55.365897,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.66,-74
2022-05-16 16:11:22.453684,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.62,-71
2022-05-16 16:11:52.236732,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.77,-73
2022-05-16 16:12:16.905497,84CCA8550D40,ac:23:3f:4e:6b:57,26.23,52.69,-72
2022-05-16 16:12:46.863684,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.91,-71
2022-05-16 16:13:11.528299,84CCA8550D40,ac:23:3f:4e:6b:57,26.22,52.97,-75
2022-05-16 16:13:41.404965,84CCA8550D40,ac:23:3f:4e:6b:57,26.22,53.02,-71
2022-05-16 16:14:11.054836,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,53.61,-74
2022-05-16 16:14:35.717423,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,53.6,-68
2022-05-16 16:15:05.595873,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,53.76,-78
2022-05-16 16:15:30.231366,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,53.56,-77
2022-05-16 16:16:00.216626,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.71,-67
2022-05-16 16:16:30.180858,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.51,-72
2022-05-16 16:16:54.816976,84CCA8550D40,ac:23:3f:4e:6b:57,26.3,53.41,-72
2022-05-16 16:17:19.700253,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-73
2022-05-16 16:17:29.015351,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-68
2022-05-16 16:17:38.812483,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-68
2022-05-16 16:17:48.161354,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-68
2022-05-16 16:17:57.494969,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-71
2022-05-16 16:18:06.964828,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.34,-71
2022-05-16 16:18:46.165078,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.51,-68
2022-05-16 16:19:15.983352,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.48,-66
2022-05-16 16:19:43.909229,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,53.59,-68
2022-05-16 16:20:10.554580,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,54.26,-67
2022-05-16 16:23:25.764842,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,54.38,-66
2022-05-16 16:24:56.522940,84CCA8550D40,ac:23:3f:4e:6b:57,26.33,53.87,-72
2022-05-16 16:30:48.673194,84CCA8550D40,ac:23:3f:4e:6b:57,26.75,53.64,-68
2022-05-16 16:31:18.367607,84CCA8550D40,ac:23:3f:4e:6b:57,26.77,53.42,-67
2022-05-16 16:31:43.037606,84CCA8550D40,ac:23:3f:4e:6b:57,26.77,53.38,-73
2022-05-16 16:32:13.055591,84CCA8550D40,ac:23:3f:4e:6b:57,26.77,53.58,-78
2022-05-16 16:32:38.446057,84CCA8550D40,ac:23:3f:4e:6b:57,26.76,53.22,-78
2022-05-16 16:33:07.558833,84CCA8550D40,ac:23:3f:4e:6b:57,26.76,53.59,-65
2022-05-16 16:33:40.480502,84CCA8550D40,ac:23:3f:4e:6b:57,26.75,54.09,-70
2022-05-16 16:34:03.469500,84CCA8550D40,ac:23:3f:4e:6b:57,26.74,53.41,-71
